PROCESO,x4,pc1,pc2,pc3,pc4,v1x,v2x,v3x,x1,x2,x3
0,0.1170,-1.2612,0.7008,-1.3122,-1.1551,14.0000,70.0000,14.0000,8.7515,5613.7272,1054.5740
0,0.0848,-0.8493,0.3543,-1.1972,-0.9625,14.0000,70.0000,14.0000,34.4306,5059.2602,697.7400
0,0.1149,-1.0169,0.7032,-1.4363,-0.9751,14.0000,70.0000,14.0000,23.1327,5550.1032,30.2042
0,0.0675,-0.8553,0.6914,-1.4094,-1.1306,14.0000,8.0000,14.0000,5.0965,4739.8752,667.8253
0,0.0958,-0.4199,-0.9418,-0.5010,-0.6648,11.0000,70.0000,11.0000,41.7940,6397.9802,1078.1434
0,0.1191,-1.2286,0.3817,-1.0905,-1.1377,15.0000,70.0000,15.0000,31.3428,6106.7456,888.4412
0,0.1395,-1.2310,0.7001,-1.3195,-1.1533,15.0000,70.0000,15.0000,12.4283,6255.1684,541.1949
0,0.2011,-0.9390,0.6853,-1.3238,-1.3010,15.0000,70.0000,15.0000,10.2378,5577.6783,691.7743
0,0.2242,0.9915,0.6265,-1.6712,-1.4737,15.0000,70.0000,15.0000,113.3487,5201.1645,2.1781
0,0.1884,-0.6025,-0.9127,-0.1300,-0.9845,15.0000,70.0000,15.0000,10.3125,5041.9530,452.7299
0,0.1360,-0.6167,0.0935,-0.9768,-0.0876,6.0000,22.0000,6.0000,27.1362,479.8978,108.5255
0,0.0772,-2.3997,0.2739,-0.7911,-0.6908,15.9214,21.6568,15.9214,8.4970,1531.6991,1079.8920
0,0.1710,1.5672,0.6118,-1.7981,-1.4665,14.0000,51.0000,14.0000,1.0899,2233.1283,1156.2483
0,0.0454,-1.0843,0.7154,-1.5076,-0.7587,14.0000,44.0000,14.0000,13.2404,1274.6136,6791.0598
0,0.0488,-0.5126,0.6828,-1.4860,-1.1237,14.0000,38.0000,14.0000,29.7477,453.9042,6642.0257
0,0.0394,-0.8237,0.6819,-1.3459,-1.3078,14.0000,43.0000,14.0000,11.5086,1631.5074,3725.2136
0,0.0408,-0.7995,0.6793,-1.3353,-1.3477,14.0000,38.0000,14.0000,0.0000,879.0016,4976.2038
0,0.0500,-0.6932,0.6641,-1.2569,-1.6030,15.0000,46.0000,15.0000,220.5982,752.3068,3673.0160
0,0.0515,-1.6159,0.6748,-0.9486,-1.8791,15.0000,38.0000,15.0000,915.4118,1653.5143,3389.4277
0,0.0436,-0.9922,0.6999,-1.4204,-1.0287,14.0000,44.0000,14.0000,34.6072,804.9136,2490.0930
0,0.0450,-1.7984,0.7032,-1.1017,-1.3942,14.0000,46.0000,14.0000,252.5611,864.1598,2827.5266
0,0.0891,-0.5967,0.6726,-1.3675,-1.3768,15.0000,68.0000,15.0000,75.1822,4101.3556,3310.3809
0,0.0649,-0.5574,-0.6154,-0.3255,-0.9370,14.0000,68.0000,14.0000,75.5362,3782.4001,2564.3046
0,0.0505,0.2199,-0.5567,-0.4903,-1.2507,14.0000,2.0000,14.0000,20.2320,5028.4613,2283.0519
0,0.0664,-0.8214,0.7000,-1.4941,-0.9357,14.0000,62.0000,14.0000,27.7798,4651.3938,937.4185
0,0.0707,0.0274,-0.7898,-0.5351,-0.6913,14.0000,62.0000,14.0000,78.9681,5947.7562,973.2339
0,0.0687,0.2262,0.6227,-1.3130,-1.9608,15.0000,62.0000,15.0000,371.7867,6469.8153,3189.4811
0,0.0754,-0.3621,-0.9112,-0.6442,-0.0584,12.0000,68.0000,12.0000,334.0573,6034.4653,608.4815
0,0.0610,-0.1645,-0.4314,-0.8207,-0.9531,14.0000,62.0000,14.0000,98.5899,6539.7443,1384.0165
0,0.0609,-0.7766,-0.4768,-0.9432,-0.0353,15.0000,8.0000,15.0000,136.6724,4218.0127,38.0387
0,0.0853,-0.6204,0.7094,-1.6570,-0.6343,16.0000,68.0000,16.0000,15.1750,726.1454,14.0937
0,0.1211,-0.2813,-0.9948,-0.7233,0.0245,11.0000,68.0000,11.0000,214.0440,67.5422,40.5631
0,0.1269,-0.9448,0.7069,-1.4973,-0.8605,15.0000,8.0000,15.0000,3.3786,1603.3065,1134.4855
0,0.1009,0.3573,0.6700,-1.7544,-0.9196,15.0000,11.0000,15.0000,72.2222,1183.5022,582.8158
0,0.1137,0.6047,-0.2384,-0.7675,-0.5363,15.0000,11.0000,15.0000,51.5659,1177.0914,731.8411
0,0.0746,-0.0794,-1.3139,-0.4309,-0.2511,15.0000,8.0000,15.0000,29.1303,1507.3884,664.1806
0,0.1672,-1.2872,0.7302,-1.5410,-0.5643,15.0000,8.0000,15.0000,1.8660,1402.1883,1470.4830
0,0.1136,1.1163,0.6310,-1.7612,-1.3147,15.0000,8.0000,15.0000,130.8699,2540.2244,896.6467
0,0.0717,0.9569,0.4712,-1.6018,-1.3362,15.0000,8.0000,15.0000,19.2882,2391.9867,1039.2461
0,0.0796,-0.4293,-0.5426,-0.7281,-0.1384,15.0000,70.0000,15.0000,77.1613,4483.1970,424.6436
0,0.0960,0.1617,-0.4283,-0.9550,-0.1216,15.0000,68.0000,15.0000,197.4662,4012.6217,393.8370
0,0.0723,-0.5099,0.6827,-1.4866,-1.1235,15.0000,68.0000,15.0000,46.9591,3324.4682,319.4055
0,0.0472,-0.6485,0.6913,-1.4972,-1.0217,15.0000,68.0000,15.0000,94.0516,3786.8661,55.1134
0,0.0597,-0.1064,0.6780,-1.6215,-1.0027,15.0000,68.0000,15.0000,129.7229,3752.9739,313.1337
0,0.0848,-0.6163,-0.5922,-0.8154,0.1962,11.0000,70.0000,11.0000,30.0079,3463.3032,288.4975
0,0.0473,-0.6977,0.7333,-1.8188,-0.1843,12.0000,27.0000,12.0000,49.6441,3134.1313,180.1900
0,0.0661,-0.7014,0.7334,-1.8179,-0.1845,12.0000,27.0000,12.0000,67.5994,2819.2571,104.3068
0,0.0951,-0.4925,0.6970,-1.6111,-0.8194,12.0000,70.0000,12.0000,8.9351,1448.9000,89.7168
0,0.0479,-0.5541,0.7293,-1.8477,-0.1894,19.0000,27.0000,19.0000,613.1307,3607.2959,2554.4725
0,0.0817,-0.5591,0.7301,-1.8520,-0.1759,11.0000,27.0000,11.0000,67.9247,1584.4476,350.9232
0,0.1962,-0.7993,0.6934,-1.4501,-1.0584,15.0000,44.0000,15.0000,17.1481,3294.0882,563.4844
0,0.0382,-0.9068,-0.1058,-0.6376,-0.8898,14.0000,44.0000,14.0000,8.7088,3792.8392,126.1814
0,0.0597,-0.3092,-2.2486,-0.7649,-1.4167,15.0000,44.0000,15.0000,2.1905,7255.5212,166.7930
0,0.0674,0.0495,0.6275,-1.2762,-1.9577,15.0000,70.0000,15.0000,149.3574,7303.3315,1110.6918
0,0.0849,0.2716,0.6673,-1.6956,-1.0213,11.0000,52.0000,11.0000,196.6024,3593.2057,30.6846
0,0.1058,-1.0157,0.7186,-1.5623,-0.6581,11.0000,32.0000,11.0000,19.5776,5080.0593,33.3379
0,0.0894,-0.9800,0.7184,-1.5763,-0.6422,11.0000,32.0000,11.0000,14.1311,4863.2811,113.5176
0,0.1391,-2.1299,-0.5654,-1.8489,-0.6780,14.4644,20.8625,14.4644,0.0000,4978.1775,212.3488
0,0.1645,-1.4862,0.7395,-1.5317,-0.4799,11.0000,52.0000,11.0000,2.9141,4381.2418,476.0421
0,0.2245,1.1944,0.5979,-1.5478,-1.8837,15.0000,8.0000,15.0000,148.7871,4245.3296,8.8091
0,0.0884,-0.8536,0.2244,-0.9173,-1.5031,14.0000,8.0000,14.0000,3.7864,3132.2609,833.0017
0,0.0357,0.2863,0.4445,-1.3655,-1.5072,14.0000,8.0000,14.0000,120.7508,2823.4432,1450.9933
0,0.0730,-0.7561,-0.2137,-1.0552,0.0597,6.0000,27.0000,6.0000,2.5684,411.4823,750.0774
0,0.1251,-0.6736,-0.0958,-0.9682,0.0483,6.0000,27.0000,6.0000,44.7121,122.1842,541.4886
0,0.4052,0.1853,-1.5471,0.1162,-1.3040,14.0000,8.0000,14.0000,1.5967,3921.1203,1877.7065
0,0.2954,0.7778,-1.1699,-0.2602,-1.3770,14.0000,8.0000,14.0000,122.4852,3727.5556,1840.0715
0,0.1615,0.7190,-1.2074,-0.2357,-1.3571,14.0000,8.0000,14.0000,99.8142,3779.1573,1287.9854
0,0.1055,0.5902,0.6150,-1.4056,-1.9251,14.0000,8.0000,14.0000,129.6589,3581.7100,1493.3868
0,0.0376,-0.3192,0.4472,-1.0568,-1.1773,14.0000,68.0000,14.0000,18.4690,2248.4411,4739.6391
0,0.0306,0.1375,-0.6884,-0.4471,-0.7033,14.0000,68.0000,14.0000,138.5521,1255.5853,4442.7230
0,0.0516,-0.2186,0.1071,-1.2480,-0.3173,15.0000,57.0000,15.0000,31.1442,2.6735,2805.1611
0,0.0420,-0.4351,-0.5730,-0.6467,-0.1160,15.0000,57.0000,15.0000,0.1123,153.4290,2461.2564
0,0.1819,-0.4677,0.7039,-1.6771,-0.6664,14.0000,68.0000,14.0000,38.8855,443.7687,1439.1657
0,0.0317,-0.1747,0.6917,-1.7035,-0.7589,14.0000,68.0000,14.0000,28.0547,284.5922,2910.6622
0,0.0566,-0.4827,0.7236,-1.8320,-0.2677,14.0000,57.0000,14.0000,186.3909,260.2389,233.7093
0,0.2271,-0.4337,0.4963,-1.6080,-0.3997,14.0000,57.0000,14.0000,13.0092,1162.6506,948.1460
0,0.1084,-0.1582,-0.9306,-0.7555,0.0296,14.0000,57.0000,14.0000,267.9392,916.5512,560.8292
0,0.0397,-0.1771,0.6482,-1.3477,-1.6545,12.0000,44.0000,12.0000,34.5911,3458.8543,7194.8910
0,0.1731,-0.5172,0.4419,-1.5897,-0.1063,12.0000,27.0000,12.0000,273.0017,1068.3560,1413.1152
0,0.0828,0.5724,0.3674,-1.0966,-1.5322,18.0000,7.0000,18.0000,182.0896,432.1369,293.2420
0,0.1216,-0.2153,0.3394,-1.4041,-0.5022,11.0000,30.0000,11.0000,18.2744,6393.8894,109.9809
0,0.1174,-0.0609,0.4979,-1.3500,-0.6683,9.0000,30.0000,9.0000,150.6544,6765.4644,484.2313
0,0.1362,0.2541,-1.3484,-0.5156,-0.2102,9.0000,30.0000,9.0000,167.4558,7354.4286,144.0546
0,0.1177,0.9321,0.6390,-1.7647,-1.2012,11.0000,70.0000,11.0000,62.6167,6800.1528,441.8117
0,0.1347,-0.6016,-0.5541,-0.7620,-0.6410,9.0000,70.0000,9.0000,10.1177,7881.4868,257.4794
0,0.1118,-1.0984,-1.2104,-0.0907,-0.6044,15.1489,70.0000,15.1489,3.8358,6821.9133,189.9229
0,0.1145,0.0012,0.2227,-0.8362,-1.7104,14.0000,70.0000,14.0000,17.0390,6387.1945,1291.7612
0,0.1169,-0.4326,-1.2864,-0.0610,-0.9711,14.0000,70.0000,14.0000,19.3754,6996.2359,884.1401
0,0.2036,-0.7579,0.6690,-1.2687,-1.5380,14.0000,8.0000,14.0000,49.5728,3121.7533,1907.1064
0,0.1326,1.1505,0.6100,-1.6054,-1.7259,14.0000,49.0000,14.0000,61.2699,2519.0992,1503.4953
0,0.2241,-1.1107,0.3356,-1.0080,-1.3390,14.0000,70.0000,14.0000,21.5709,4743.3026,1020.3975
0,0.4141,-0.0876,0.4544,-1.5606,-0.0052,9.0000,68.0000,9.0000,122.7698,2265.2271,127.7011
0,0.0619,-0.6757,0.7415,-1.8951,-0.0039,16.0000,22.5716,16.0000,10.6078,1802.0930,29.7035
0,0.0928,-0.8445,-1.3003,-0.4056,0.2710,2.0000,15.0000,2.0000,1.5265,253.6538,101.9640
0,0.0734,-0.5370,0.5970,-1.7570,-0.0914,10.0000,15.0000,10.0000,88.8777,608.7191,132.2019
0,0.1274,-0.3417,0.4414,-1.2483,-0.5932,14.1987,15.0000,14.1987,2.5040,1121.7514,54.0629
0,0.0856,-1.4387,0.7706,-1.8054,0.1843,19.7373,15.0000,19.7373,0.1848,1463.7279,11.9505
0,0.0930,0.1162,0.7272,-2.1175,0.1266,11.0000,15.0000,11.0000,227.2183,1689.6826,40.0962
0,0.1833,-0.5936,-1.3150,-0.5878,0.6185,9.0000,16.0000,9.0000,141.1087,1342.3163,160.8363
0,0.0376,-0.6580,0.2882,-1.1482,-0.0805,11.0000,10.0000,11.0000,30.6960,655.6752,363.6898
0,0.0410,-1.0029,0.6807,-1.6669,-0.2983,11.0000,10.0000,11.0000,15.4179,887.7600,262.0025
0,0.0365,-0.5966,0.7283,-1.8212,-0.2333,10.0000,10.0000,10.0000,103.4412,1342.3550,59.6992
0,0.0407,-0.8732,0.0383,-0.8024,-0.1868,14.0000,5.0000,14.0000,90.4373,138.8944,398.9359
0,0.0513,0.7979,-0.6357,-0.5836,-1.7486,12.0000,38.0000,12.0000,250.4851,2547.3634,200.6135
0,0.0889,0.8942,0.5999,-1.4128,-2.0720,12.0000,38.0000,12.0000,241.8839,2415.2524,743.0323
0,0.1489,-0.4231,-0.8081,-0.8699,0.2263,6.0000,27.0000,6.0000,132.8562,482.5903,1011.7169
0,0.1213,-0.4045,-1.0206,-0.7538,0.2841,15.0000,27.0000,15.0000,42.3765,1827.6829,8.3079
0,0.1268,-0.3942,0.6988,-1.6674,-0.7308,10.4597,27.0000,10.4597,168.2128,1523.7864,192.6686
0,0.0927,-0.7283,0.7092,-1.6093,-0.6959,11.2081,32.0000,11.2081,0.4692,3852.0556,12.7938
0,0.1104,-0.4228,0.4650,-1.2439,-0.6259,8.7493,30.0000,8.7493,103.5581,6233.3701,36.4728
0,0.0806,0.2141,0.4377,-1.4437,-1.2302,14.0000,18.0000,14.0000,298.9674,512.2257,446.3868
0,0.0918,1.1771,-0.1120,-1.1097,-1.2561,14.0000,18.0000,14.0000,180.9856,1319.3369,0.0016
0,0.1197,-0.5344,-0.6873,-0.9148,0.0090,11.0000,15.0000,11.0000,38.2041,956.0504,11.0652
0,0.1157,0.3451,0.6810,-1.8389,-0.7000,10.0000,15.0000,10.0000,75.2940,1409.1522,172.4733
0,0.1303,-1.1110,0.7120,-1.4685,-0.8430,16.0000,18.7123,16.0000,7.1157,1771.1699,233.3635
0,0.1046,-0.0854,-0.9980,-0.4577,-0.4432,11.0000,15.0000,11.0000,2.3205,659.8909,14.9674
0,0.0962,-1.1836,0.4082,-0.9513,-0.2528,13.6147,51.0000,13.6147,3.6045,600.6472,8.8955
0,0.0989,-1.1713,0.2152,-1.1283,-0.4397,11.0000,37.2428,11.0000,28.9379,979.0171,316.6091
0,0.0663,-0.7998,0.4333,-1.2267,-0.0649,11.0000,27.0000,11.0000,112.5868,367.0617,124.7432
0,0.0980,-0.0791,-1.2777,-0.2913,-0.5318,15.0000,70.0000,15.0000,70.8501,764.0660,23.5058
0,0.3479,-0.6129,0.7041,-1.7804,-0.2772,11.0000,19.0000,11.0000,1.8141,648.2334,947.9231
0,0.4184,-0.5429,0.7250,-1.8176,-0.2714,14.0000,27.0000,14.0000,29.6619,296.0979,12.7825
0,0.0947,-0.7746,0.7143,-1.6310,-0.6160,11.0000,32.0000,11.0000,39.3787,4546.3098,209.7946
0,0.1031,-0.2044,-0.7953,-0.3263,-0.8171,11.0000,70.0000,11.0000,216.4191,5582.9541,155.9905
0,0.0864,-1.6788,0.7178,-1.2724,-1.0288,11.0000,70.0000,11.0000,8.8735,5887.5351,573.0320
0,0.0814,-0.5591,0.7288,-1.8411,-0.2035,12.0000,27.0000,12.0000,71.7532,4645.1754,805.5279
0,0.0866,-0.3771,0.6984,-1.6715,-0.7298,6.0000,27.0000,6.0000,26.3200,1698.3345,162.9700
0,0.1166,-0.9426,0.7189,-1.5962,-0.6124,11.0000,32.0000,11.0000,24.8680,4947.2015,32.3509
0,0.1157,-0.9258,0.1898,-1.2713,-0.4739,11.3412,32.0000,11.3412,4.9603,5688.0664,137.9739
0,0.1077,-0.9611,0.7166,-1.5699,-0.6686,11.0000,32.0000,11.0000,21.3510,7027.9201,340.3281
0,0.0743,-0.0097,-0.7891,-0.4231,-1.1868,18.0000,38.0000,18.0000,44.6122,1504.1852,1415.4903
0,0.0513,0.0261,-0.1502,-0.9329,-1.6998,12.0000,38.0000,12.0000,196.8316,2646.6806,1464.5474
0,0.0790,-0.7451,0.7659,-2.0644,0.4604,1.0000,64.0000,1.0000,117.4960,615.5304,637.5564
0,0.0686,-0.5409,-0.3414,-1.1718,0.4419,11.0000,14.0000,11.0000,95.5805,3117.6603,100.6745
0,0.0621,-0.4933,-0.6745,-1.0067,0.4118,11.0000,14.0000,11.0000,28.1484,2364.7151,49.0987
0,0.0421,-0.4198,0.2578,-1.0148,-0.3787,9.0000,68.0000,9.0000,315.3201,971.9904,254.3707
0,0.2118,-0.0947,-0.1036,-0.8940,-0.3699,11.0000,27.0000,11.0000,374.1765,40.1650,361.8949
0,0.3909,-0.7022,0.0324,-1.8030,-0.9055,11.0000,18.0000,11.0000,6.1557,363.8990,550.5691
1,0.0955,0.7516,-1.4859,-0.4231,-0.0807,11.0000,52.0000,11.0000,144.1314,2436.7352,4.4850
1,0.0858,-0.2881,-1.8487,0.7381,-0.2349,9.0000,68.0000,9.0000,213.5863,2370.2553,97.9712
1,0.1080,0.4410,-1.5027,-0.0456,0.0944,11.0000,18.0000,11.0000,138.6116,547.7241,51.1116
1,0.0757,-0.0871,0.6766,-0.5590,-0.2728,11.0000,52.0000,11.0000,87.9312,3847.9956,42.6621
1,0.1419,1.8223,-1.1729,-0.7811,-0.1251,14.0000,18.0000,14.0000,361.9723,751.6835,83.3625
1,0.1535,-0.0917,-1.7146,0.4169,-0.2925,9.0000,18.0000,9.0000,77.4181,549.8865,192.2070
1,0.0942,0.7240,0.8584,0.4644,-0.0297,11.0000,18.0000,11.0000,33.6278,574.4850,86.3896
1,0.1448,-0.8517,1.1547,0.5416,-0.3392,11.0000,18.0000,11.0000,46.5978,849.0747,109.3271
1,0.1074,-0.0157,0.7060,0.5274,-0.2991,9.0000,18.0000,9.0000,253.9793,200.5753,56.1019
1,0.1393,-0.4635,-0.9575,0.1719,0.1546,11.0000,18.0000,11.0000,174.5454,598.2899,77.0825
1,0.0844,-0.1441,0.4458,-0.4715,-0.9645,11.0000,18.0000,11.0000,119.0675,1.6512,84.3327
1,0.0783,0.0161,0.3997,-0.7287,-0.9196,11.0000,18.0000,11.0000,103.1108,74.7786,68.2287
1,0.1932,0.4754,1.0845,-0.4654,0.8582,11.0000,3.0000,11.0000,241.2966,1589.8870,29.7647
1,0.4320,-0.0887,0.5172,-1.3840,0.1936,6.0000,68.0000,6.0000,86.2727,1856.8289,131.4956
1,0.0626,-0.7672,-1.2283,-0.2145,0.7708,11.0000,3.0000,11.0000,261.1880,1841.4124,10.7978
1,0.0628,0.6446,-1.5370,-0.4948,1.0567,11.0000,3.0000,11.0000,224.6082,1801.7546,162.4743
1,0.0643,-0.9269,-1.4615,-0.1784,0.6970,11.0000,3.0000,11.0000,272.9594,1868.9525,301.9381
1,0.0590,-1.9031,0.5773,1.5896,0.3304,14.0000,6.0000,14.0000,300.3215,1833.5901,83.3909
1,0.0559,1.1535,-0.3981,-1.0361,0.6245,11.0000,6.0000,11.0000,141.9277,1449.4475,0.7066
1,0.0534,0.6329,0.8460,0.9729,0.7570,11.0000,6.0000,11.0000,191.5630,1445.2575,21.9868
1,0.0548,0.3158,0.4541,-1.6905,-0.4848,12.4935,6.0000,12.4935,88.6971,1253.7347,20.9272
1,0.0687,-0.3529,0.1225,-0.4670,-0.3373,11.0000,6.0000,11.0000,274.2196,951.9872,12.7583
1,0.0724,0.2568,2.9287,2.2835,0.9049,14.0000,6.0000,14.0000,51.4724,814.7492,221.9734
1,0.0764,-1.6150,0.1791,1.4612,0.0313,14.0000,6.0000,14.0000,116.8988,960.8957,314.8627
1,0.0520,-0.5284,1.7097,1.2548,0.1438,14.0000,6.0000,14.0000,69.2291,1285.4986,95.1164
1,0.0501,-0.9345,1.1123,0.9457,0.0159,14.0000,6.0000,14.0000,36.3176,1293.2143,76.6122
1,0.0526,0.4318,1.3368,0.4053,0.2299,14.0000,6.0000,14.0000,92.1185,1266.6340,84.6730
1,0.0623,2.1749,1.2916,0.2973,1.1285,11.0000,6.0000,11.0000,340.9267,1829.3457,6.3675
1,0.0617,-1.3205,-0.5180,2.3272,0.6825,14.0000,6.0000,14.0000,27.7945,2104.6353,80.0009
1,0.0468,-1.2804,-0.9233,2.3116,0.0779,14.0000,6.0000,14.0000,75.3280,2088.1352,382.2984
1,0.2857,-0.7254,-0.2844,-0.1760,1.1012,6.7847,3.0000,6.7847,97.2917,796.9221,1.0743
1,0.3728,-0.3649,-0.6541,0.3701,1.2155,14.0000,3.0000,14.0000,90.5619,478.1624,19.4405
1,0.1423,-0.5497,0.8455,-0.5500,0.5620,15.0000,3.0000,15.0000,118.2510,658.1167,226.3202
1,0.3491,0.1331,-1.9311,0.5375,0.9641,11.0000,69.0000,11.0000,255.8151,1683.6412,41.1076
1,0.2740,2.0164,-1.7778,-0.1675,1.4880,11.0000,69.0000,11.0000,254.2377,1646.1487,10.0889
1,0.2654,1.8727,-1.4487,-1.0094,0.5781,15.0000,11.0000,15.0000,208.4340,1157.8799,118.8744
1,0.4470,0.8599,-1.7922,0.1591,1.0295,15.0000,70.0000,15.0000,275.0034,901.4035,52.8064
1,0.4881,-0.4038,-0.6194,0.1380,0.7782,15.0000,69.0000,15.0000,211.9339,1345.4722,129.6710
1,0.4377,0.5674,0.5701,-0.9716,0.5865,15.0000,69.0000,15.0000,227.0808,1472.3806,78.1218
1,0.3821,0.9798,-1.1811,-0.9260,0.8686,15.0000,69.0000,15.0000,293.2995,1534.7027,44.9946
1,0.4103,0.9479,-1.6100,-0.4732,0.5691,15.0000,39.4406,15.0000,164.5069,979.8916,19.2122
1,0.2492,-0.5003,-1.8601,0.3534,0.9184,14.0000,6.0000,14.0000,316.8565,70.9437,20.7959
1,0.3911,-0.2025,-1.2425,-0.1305,0.7569,15.0000,11.0000,15.0000,157.5187,1337.9348,94.0538
1,0.4646,-0.6028,-1.2714,0.5890,1.1062,16.0000,11.0000,16.0000,117.4272,1842.1452,81.4455
1,0.4455,-1.0809,-1.6456,0.6513,1.6833,17.6694,41.6549,17.6694,0.6766,1764.2982,146.0777
1,0.4039,1.5800,-1.8983,-0.0358,1.1697,15.0000,11.0000,15.0000,116.8696,1875.8983,15.1488
1,0.4672,-0.9952,-0.7662,-0.7607,0.4871,16.0000,70.0000,16.0000,17.0651,138.1706,53.2014
1,0.2291,-0.1107,-0.7356,-0.5265,0.6919,14.0000,3.0000,14.0000,323.7125,642.5928,182.8879
1,0.3261,0.6865,-0.8580,-0.2875,0.8206,15.0000,3.0000,15.0000,277.4507,506.3009,145.7868
1,0.5428,1.2621,2.6532,1.6179,1.4578,15.0000,10.0000,15.0000,227.6660,2102.9651,10.9307
1,0.4982,2.9259,3.2869,1.4820,2.3927,15.0000,10.0000,15.0000,208.8485,2166.5856,95.0873
1,0.3285,-1.0624,-1.6800,0.8086,2.1764,15.0840,52.0000,15.0840,79.8313,2444.1656,11.6193
1,0.3795,-2.0283,-0.9290,0.8406,1.6356,7.0907,52.0000,7.0907,64.9626,2465.4914,2.8733
1,0.4328,-0.3044,-1.4163,-0.8176,1.8254,12.0000,52.0000,12.0000,30.7439,2427.2268,57.5677
1,0.3793,-0.7981,-1.5075,0.3406,2.0903,16.0000,52.0000,16.0000,59.9391,2409.9683,40.0609
1,0.3792,1.7106,-1.2713,0.1186,2.8163,9.7633,52.0000,9.7633,73.8264,2449.9217,9.3934
1,0.3925,2.3452,-0.6387,0.4118,2.7104,12.0000,52.0000,12.0000,115.7852,2570.2063,70.9779
1,0.3148,0.6312,-1.4060,-0.5554,0.3094,14.9873,69.0000,14.9873,204.5381,1060.0779,72.2640
1,0.3909,0.7382,-0.5180,-0.7505,0.3883,12.0000,11.0000,12.0000,193.3817,1152.0050,34.3707
1,0.1602,0.3203,-2.0182,1.3140,1.5309,13.9913,3.0000,13.9913,35.7785,276.9507,14.1640
1,0.1497,0.3950,-1.5731,-0.1727,0.7872,13.8669,3.0000,13.8669,107.2210,194.5591,0.4026
1,0.4455,-0.2104,1.8488,0.9601,0.8682,12.0000,10.0000,12.0000,50.6048,1534.7006,254.3111
1,0.5267,1.4157,0.6553,-0.9463,1.8727,14.0000,70.0000,14.0000,110.1488,1331.9097,664.1757
1,0.1235,1.0034,-1.5275,0.3259,0.3626,11.0000,18.0000,11.0000,180.7598,524.0116,26.0269
1,0.0581,0.8702,-1.8803,1.2569,0.6968,14.0000,6.0000,14.0000,324.1057,2359.0917,323.5085
1,0.1166,2.1660,0.1889,-0.8127,0.6238,14.0000,6.0000,14.0000,58.7821,1026.9882,260.9216
1,0.1965,-0.2467,-1.8200,-0.1461,2.3811,7.0000,70.0000,7.0000,81.3416,1927.6904,178.4869
1,0.1814,-0.2587,-1.7922,-0.1375,2.2894,7.0000,70.0000,7.0000,107.1470,1905.1284,209.3557
1,0.2588,0.9084,0.5583,-2.0656,1.7668,7.0000,70.0000,7.0000,234.4931,1822.8628,359.3473
1,0.1798,-0.8266,-1.4957,-0.5378,1.6742,11.0000,70.0000,11.0000,117.4463,1808.2565,305.3461
1,0.1672,0.7879,-1.2812,-1.0574,2.0523,11.0000,70.0000,11.0000,154.1677,1749.5750,355.7435
1,0.4677,1.5141,1.5732,-0.2510,2.1955,6.0000,65.0000,6.0000,236.7331,1630.4109,460.2460
1,0.4553,0.8171,0.6021,-1.9072,1.4003,11.0000,70.0000,11.0000,345.8478,1557.7334,487.4374
1,0.3450,-0.0263,2.7914,1.1200,3.2107,6.0000,65.0000,6.0000,81.7718,1387.8786,701.4262
1,0.2368,-0.2511,0.5762,-1.2592,2.6527,13.0000,8.0000,13.0000,182.2547,1120.8136,576.9210
1,0.1669,1.4861,-1.2747,-0.9726,1.7964,12.0000,5.0000,12.0000,173.5213,789.4750,100.1530
1,0.1942,-1.3254,0.8755,0.5059,1.7195,12.0000,5.0000,12.0000,305.6714,629.4550,29.7315
1,0.2454,-0.2328,-1.1172,0.8547,2.5070,13.0000,69.0000,13.0000,407.8416,330.1088,135.1165
1,0.1211,0.1422,1.1178,0.0387,1.9906,13.0000,69.0000,13.0000,616.5334,229.8076,83.7145
1,0.3881,-0.9729,-1.7562,0.1047,2.5522,13.0000,69.2280,13.0000,83.2156,183.8982,290.3498
1,0.1380,1.6770,-0.8983,-0.7302,2.5295,13.1066,8.0000,13.1066,172.6062,620.9345,524.9809
1,0.2277,-0.6593,-0.5585,-0.1272,2.2122,11.0000,8.0000,11.0000,174.5490,356.9517,273.7029
1,0.1013,0.4975,-1.1651,0.3176,2.4628,14.0000,5.0000,14.0000,173.6156,1104.3205,175.6809
1,0.1253,1.2212,-1.6167,0.3900,1.9204,12.0000,5.0000,12.0000,213.0651,741.2532,82.2897
1,0.1373,1.9877,-0.6299,0.4764,2.0356,12.0000,5.0000,12.0000,180.0900,676.5974,37.7718
1,0.1650,0.0760,0.5960,1.7602,1.6943,12.4364,5.0000,12.4364,148.1254,627.0414,18.4716
1,0.4912,-1.3577,0.7272,1.0679,1.9253,15.0000,11.0000,15.0000,118.3271,381.4181,115.1623
1,0.4808,1.2525,1.3130,0.4928,-0.6554,14.0000,18.0000,14.0000,211.9175,681.1403,202.8629
1,0.0845,0.0639,-0.3015,-0.6250,-0.3745,11.0000,52.0000,11.0000,49.0194,2113.5038,68.1478
1,0.0945,0.2386,0.4190,-0.8322,-0.5371,11.0000,52.0000,11.0000,66.8583,1965.4009,52.9957
1,0.0728,-0.0160,1.6764,1.0708,-0.1242,11.0000,52.0000,11.0000,181.2654,3684.6064,28.9829
1,0.0886,0.2446,-1.0438,-0.2051,-0.4589,11.0000,52.0000,11.0000,80.2074,3230.5440,6.1334
1,0.0964,0.3235,-0.8029,-0.0132,-0.2573,11.0000,52.0000,11.0000,34.0096,3147.7851,50.0369
